,purch_amt,gender,card_on_file,age,days_since_last_purch,loyalty
57787,36.4,male,yes,27,23,0
57788,51.33,male,no,45,36,1
57789,31.17,male,yes,16,71,0
57790,51.35,male,yes,18,80,0
57791,11.32,male,no,19,59,0
57792,5.7,male,yes,23,48,0
57793,39.13,male,no,23,57,0
57794,60.19,male,yes,13,28,1
57795,86.81,male,no,33,64,0
57796,18.32,female,yes,24,73,0
57797,13.14,female,no,37,69,0
57798,56.84,male,no,32,92,0
57799,57.1,female,yes,25,66,0
57800,67.72,male,no,31,76,0
57801,52.46,male,no,20,40,0
57802,57.41,male,no,28,89,0
57803,63.26,male,no,27,71,0
57804,40.85,male,yes,27,50,0
57805,88.61,female,yes,22,71,0
57806,76.82,male,no,53,51,1
57807,118.5,female,no,42,43,0
57808,27.99,male,no,36,47,0
57809,85.6,male,no,33,27,0
57810,-10.39,female,no,31,74,0
57811,41.48,female,yes,-3,56,0
57812,73.26,female,yes,40,64,1
57813,62.23,female,yes,19,80,0
57814,53.6,male,yes,25,39,0
57815,52.12,male,no,30,73,0
57816,38.52,female,yes,34,45,0
57817,42.17,female,no,15,64,0
57818,37.12,female,no,27,40,0
57819,45.88,male,yes,35,72,0
57820,34.77,male,no,25,76,0
57821,80.65,female,no,29,38,1
57822,51.55,female,no,36,53,0
57823,42.04,male,yes,37,73,0
57824,9.2,female,no,18,59,0
57825,74.57,male,yes,3,45,0
57826,50.64,male,no,44,63,0
57827,76.95,female,no,20,64,0
57828,51.77,male,no,26,81,0
57829,30.19,male,no,22,60,0
57830,83.9,female,no,20,78,0
57831,30.01,female,yes,23,49,0
57832,61.78,male,no,12,59,0
57833,64.7,male,no,42,37,0
57834,42.29,male,no,17,67,0
57835,50.17,male,yes,34,55,0
57836,37.64,female,yes,17,42,0
57837,25.73,male,yes,28,69,0
57838,51.84,male,no,19,35,0
57839,37.09,female,yes,42,58,1
57840,51.33,male,yes,17,68,0
57841,33.52,male,no,15,65,0
57842,48.24,male,yes,17,49,0
57843,74.79,female,yes,17,57,0
57844,72.8,female,yes,30,34,0
57845,30.42,female,yes,19,81,0
57846,33.07,female,yes,48,53,0
57847,19.4,male,yes,19,49,0
57848,99.31,male,no,12,21,1
57849,-0.33,female,yes,27,45,0
57850,57.81,male,no,22,42,0
57851,58.56,female,yes,44,67,0
57852,38.08,male,no,32,67,0
57853,20.27,female,no,40,34,1
57854,20.1,male,yes,25,56,0
57855,45.99,female,yes,36,72,0
57856,36.51,female,no,24,20,1
57857,70.72,female,yes,31,64,0
57858,4.62,male,yes,20,52,0
57859,34.68,female,no,29,19,0
57860,-13.66,male,no,50,47,0
57861,49.08,female,no,24,23,1
57862,37.8,female,no,36,58,0
57863,37.32,female,no,13,68,0
57864,40.25,female,yes,20,61,0
57865,21.45,male,no,39,71,0
57866,75.68,male,yes,23,64,0
57867,44.57,female,yes,12,54,0
57868,35.07,female,no,34,50,0
57869,54.14,male,yes,28,49,1
57870,19.74,female,yes,10,96,0
57871,5.59,female,no,41,56,0
57872,37.38,female,yes,27,56,0
57873,51.11,female,yes,12,62,0
57874,45.45,female,yes,32,80,0
57875,25.44,female,no,25,60,0
57876,37.91,female,no,6,41,0
57877,34.52,female,no,30,56,0
57878,60.68,male,yes,24,47,0
57879,59.75,male,no,41,42,1
57880,56.66,female,no,23,48,0
57881,37.35,male,yes,16,64,0
57882,37.05,female,no,22,59,0
57883,67.19,female,no,26,46,0
57884,71.15,male,no,18,56,0
57885,73.43,female,no,24,58,0
57886,78.69,female,yes,22,70,0
57887,85.69,male,yes,22,49,1
57888,82.43,female,yes,33,75,0
57889,17.19,female,yes,19,92,0
57890,33.53,female,no,10,55,0
57891,35.31,female,no,22,57,0
57892,67.18,female,no,15,49,0
57893,61.84,female,no,31,41,0
57894,43.92,male,yes,24,60,0
57895,29.78,male,yes,28,22,0
57896,59.41,male,no,44,66,0
57897,92.62,male,no,14,27,1
57898,-4.22,male,no,37,49,0
57899,84.37,male,yes,26,43,1
57900,31.93,female,no,25,60,0
57901,86.62,female,yes,33,49,1
57902,4.15,male,no,8,61,0
57903,54.16,male,yes,29,46,0
57904,62.69,male,no,53,36,1
57905,72.65,male,no,30,54,0
57906,42.3,male,no,30,38,0
57907,18.37,male,no,37,67,0
57908,23.16,male,no,31,51,0
57909,30.84,female,yes,41,60,0
57910,61.08,female,no,18,63,0
57911,79.65,male,yes,32,21,1
57912,51.95,male,no,22,73,0
57913,65.34,male,no,43,57,1
57914,59.44,male,no,27,52,0
57915,53.49,female,no,38,59,0
57916,41.09,female,no,20,36,0
57917,7.67,female,no,20,80,0
57918,75.87,male,no,38,45,0
57919,68.53,male,yes,30,50,1
57920,68.24,male,yes,29,25,1
57921,45.98,female,no,15,75,0
57922,25.64,male,no,18,56,0
57923,62.5,male,yes,14,79,0
57924,38.51,female,yes,22,42,0
57925,29.32,male,no,34,63,0
57926,25.71,female,no,25,66,0
57927,88.49,male,yes,21,30,0
57928,56.15,female,no,24,53,1
57929,43.87,male,no,46,47,0
57930,75.19,female,yes,35,32,1
57931,25.06,female,yes,39,27,1
57932,64.37,male,no,36,62,0
57933,39.9,male,yes,30,57,0
57934,15.41,female,no,24,62,0
57935,12.84,female,yes,32,83,0
57936,38.39,male,yes,19,53,0
57937,46.81,male,yes,29,77,0
57938,23.71,male,no,44,56,0
57939,76.31,female,yes,35,25,1
57940,43.82,female,no,26,40,0
57941,24.37,female,yes,29,39,0
57942,30.92,female,yes,35,74,0
57943,80.85,female,no,27,40,1
57944,45.97,female,no,21,43,0
57945,48.56,female,no,14,53,0
57946,25.94,female,no,19,73,0
57947,46.96,female,no,15,29,1
57948,55.72,male,no,27,16,1
57949,49.73,male,yes,19,69,0
57950,45.01,female,no,40,72,0
57951,45.79,male,no,30,31,0
57952,45.59,male,yes,21,51,0
57953,42.97,male,yes,31,71,0
57954,57.67,male,yes,26,50,0
57955,52.81,female,yes,20,62,0
57956,33.15,male,yes,27,63,0
57957,42.74,female,yes,17,64,0
57958,61.45,female,no,0,64,0
57959,44.52,male,yes,24,51,0
57960,47.32,female,no,30,47,1
57961,63.8,male,no,19,56,0
57962,64.92,male,yes,42,73,0
57963,19.46,female,yes,22,59,0
57964,33.42,female,no,7,66,0
57965,-8.38,male,yes,33,60,0
57966,49.53,male,yes,38,41,0
57967,61.16,male,no,14,29,1
57968,35.64,female,no,40,48,0
57969,33.48,male,no,30,61,0
57970,80.42,female,no,7,58,0
57971,59.81,male,no,30,57,0
57972,83.06,male,yes,10,50,0
57973,49.45,female,no,34,29,0
57974,68.36,female,no,9,21,0
57975,28.34,male,yes,16,64,0
57976,10.79,female,yes,15,56,0
57977,28.56,male,no,32,34,1
57978,66.79,male,yes,19,27,1
57979,76.51,male,yes,28,85,0
57980,64.57,male,yes,27,67,0
57981,28.16,male,no,21,85,0
57982,45.13,female,yes,13,61,0
57983,27.78,male,yes,34,63,0
57984,48.88,male,yes,38,33,1
57985,61.21,female,yes,31,67,0
57986,42.59,male,no,44,42,0
57987,53.78,female,no,37,60,0
57988,71.01,female,yes,15,78,0
57989,68.25,male,yes,34,56,0
57990,96.89,male,no,42,56,0
57991,50.61,male,yes,15,54,0
57992,58.7,male,yes,18,29,1
57993,36.23,female,yes,26,54,1
57994,89.61,male,no,19,41,0
57995,-7.8,female,no,37,69,0
57996,28.29,female,yes,20,67,0
57997,35.8,female,yes,26,75,0
57998,23.95,male,no,13,47,1
57999,91.69,male,no,49,67,0
58000,13.53,male,yes,43,39,0
58001,47.92,female,no,32,94,0
58002,34.01,female,no,11,77,0
58003,37.65,male,yes,21,30,0
58004,29.5,male,yes,32,67,0
58005,31.94,male,yes,22,93,0
58006,56.36,male,no,20,50,0
58007,36.08,female,yes,19,57,0
58008,64.87,female,no,31,56,0
58009,31.36,male,yes,27,40,1
58010,55.73,male,yes,17,45,1
58011,26.11,female,no,29,91,0
58012,83.44,female,no,52,31,1
58013,83.87,male,yes,28,31,1
58014,32.28,female,no,31,61,0
58015,94.66,female,yes,34,35,0
58016,53.99,female,yes,38,88,0
58017,40.21,male,yes,27,78,0
58018,36.09,female,yes,28,59,0
58019,36.53,male,yes,39,14,1
58020,16.02,male,yes,8,50,0
58021,41.56,female,yes,19,39,0
58022,36.3,female,yes,29,75,0
58023,54.34,male,yes,15,62,0
58024,66.47,female,yes,27,64,0
58025,59.59,male,yes,25,53,0
58026,34.9,male,yes,12,51,0
58027,13.79,male,no,36,44,0
58028,21.85,male,no,34,69,0
58029,51.05,male,yes,34,75,0
58030,50.58,male,yes,26,59,0
58031,40.39,female,yes,14,63,0
58032,66.45,male,no,30,39,0
58033,23.45,male,yes,23,62,0
58034,82.59,male,yes,7,38,0
58035,28.23,male,no,18,100,0
58036,52.28,male,no,41,73,0
58037,68.86,male,yes,32,45,0
58038,45.23,female,no,3,74,0
58039,65.61,female,no,29,84,0
58040,18.67,male,yes,28,65,0
58041,63.94,female,no,28,36,1
58042,53.83,female,no,14,32,0
58043,21.83,male,no,27,57,0
58044,79.5,male,no,31,55,0
58045,45.25,female,yes,31,39,0
58046,37.9,male,yes,15,72,0
58047,16.52,female,no,26,33,0
58048,59.14,male,yes,28,47,0
58049,47.06,male,yes,24,66,0
58050,27.02,male,no,5,46,0
58051,89.03,male,no,25,66,0
58052,41.83,male,yes,49,86,0
58053,49.12,male,yes,16,66,0
58054,18.35,male,yes,25,62,0
58055,62.15,female,no,23,25,0
58056,42.27,female,no,20,61,0
58057,60.18,male,no,24,55,0
58058,52.02,male,no,22,59,0
58059,23.33,male,no,41,54,0
58060,35.31,male,no,29,28,0
58061,43.41,male,no,28,48,0
58062,49.37,female,yes,20,63,0
58063,28.05,male,yes,33,77,0
58064,53.08,male,yes,13,46,0
58065,52.5,male,yes,14,40,0
58066,65.3,male,yes,9,58,0
58067,46.82,male,yes,32,60,0
58068,106.04,male,yes,28,29,0
58069,66.94,female,yes,34,28,0
58070,22.54,female,no,22,61,0
58071,61.03,female,no,1,69,0
58072,67.38,female,yes,48,60,1
58073,12.46,male,yes,28,54,0
58074,32.46,female,yes,38,63,0
58075,50.84,female,yes,19,42,0
58076,61.75,female,no,9,49,0
58077,2.7,male,no,50,46,0
58078,39.29,male,no,32,74,0
58079,50.76,female,no,24,73,0
58080,42.21,female,yes,19,44,0
58081,33.61,female,yes,8,76,0
58082,50.7,male,yes,13,66,0
58083,21.73,male,yes,30,67,0
58084,11.21,male,no,27,65,0
58085,21.99,female,yes,29,55,1
58086,46.9,female,no,32,65,0
58087,31.47,male,no,27,62,0
58088,33.71,male,yes,8,56,0
58089,44.7,male,yes,17,82,0
58090,47.17,female,no,20,67,0
58091,58.24,female,yes,20,38,0
58092,33.42,female,yes,40,45,0
58093,26.01,male,no,9,46,0
58094,48.25,female,yes,29,59,0
58095,58.35,female,no,24,78,0
58096,31.46,female,no,45,33,0
58097,42.09,male,no,24,63,0
58098,102.2,female,yes,30,47,0
58099,39.87,male,no,10,56,0
58100,38.81,male,yes,45,74,0
58101,7.05,female,no,31,63,0
58102,44.37,female,no,29,47,0
58103,60.43,female,yes,23,68,0
58104,73.09,female,no,16,25,1
58105,23.61,male,no,16,64,0
58106,83.01,female,no,23,63,0
58107,20.21,male,yes,22,42,0
58108,66.84,female,no,28,82,0
58109,22.31,male,yes,20,48,0
58110,37.82,male,yes,24,71,0
58111,54.28,female,yes,22,28,0
58112,49.83,female,no,26,55,0
58113,52.62,female,yes,33,47,0
58114,38.89,male,no,29,46,0
58115,80.77,male,yes,37,43,0
58116,48.43,male,yes,37,64,0
58117,37.02,male,yes,44,28,0
58118,37.22,male,no,22,78,0
58119,72.22,female,yes,12,53,0
58120,36.98,male,yes,21,56,0
58121,45.19,male,no,26,20,0
58122,-10.2,female,no,35,56,0
58123,43.35,female,yes,31,86,0
58124,63.49,female,no,34,44,0
58125,18.09,male,yes,12,45,0
58126,46.12,male,no,14,61,0
58127,11.19,male,yes,23,58,0
58128,54.98,male,yes,7,53,0
58129,37.46,female,yes,31,78,0
58130,41.56,male,yes,20,69,0
58131,50.5,male,no,24,54,0
58132,12.96,male,yes,25,31,0
58133,31.58,female,yes,25,28,0
58134,14.11,female,yes,11,81,0
58135,34.52,female,no,20,85,0
58136,34.61,male,yes,19,73,0
58137,50.89,male,yes,11,81,0
58138,50.22,male,yes,33,17,1
58139,21.37,male,yes,22,78,0
58140,39.08,female,yes,38,64,0
58141,68.01,male,no,16,58,0
58142,52.7,female,no,22,50,0
58143,51.83,male,yes,29,29,0
58144,30.13,female,no,15,62,0
58145,60.8,male,no,23,57,0
58146,57.07,female,no,11,33,0
58147,93.28,female,no,22,38,1
58148,65.61,male,no,34,9,1
58149,32.17,male,no,24,55,0
58150,0.18,female,yes,26,71,0
58151,48.36,female,no,5,74,0
58152,41.46,female,no,30,26,0
58153,21.38,female,no,37,71,1
58154,29.46,male,yes,15,66,0
58155,33.51,male,no,30,58,0
58156,39.05,male,yes,13,71,0
58157,43.08,male,yes,21,28,0
58158,44.97,female,no,-4,64,0
58159,29.77,female,no,16,72,0
58160,33.62,female,yes,28,73,0
58161,40.16,female,no,19,66,0
58162,38.48,male,no,18,58,0
58163,51.28,male,yes,17,39,0
58164,-15.08,male,yes,23,66,0
58165,26.77,male,no,22,54,0
58166,18.92,female,no,15,73,0
58167,46.59,female,yes,22,65,0
58168,44.21,female,yes,24,54,0
58169,84.05,male,no,30,51,0
58170,75.27,female,yes,21,41,1
58171,71.87,male,no,9,62,0
58172,36.42,female,yes,32,70,0
58173,32.55,male,yes,38,77,0
58174,24.79,female,yes,17,81,0
58175,22.1,female,no,46,92,0
58176,23.69,male,yes,29,46,1
58177,62.53,male,no,33,73,0
58178,65.29,female,yes,9,67,0
58179,38.9,male,no,36,48,0
58180,71.54,female,no,28,27,0
58181,49.31,male,no,9,76,0
58182,54.3,female,no,22,61,0
58183,65.43,male,no,13,83,0
58184,32.17,female,no,41,37,1
58185,35.25,female,no,13,57,0
58186,69.37,female,yes,20,71,0
58187,24.28,male,no,31,72,0
58188,63.98,male,yes,51,33,1
58189,43.8,female,no,28,57,0
58190,38.6,male,no,36,37,1
58191,32.12,female,no,30,53,0
58192,25.42,female,no,14,45,0
58193,42.51,male,no,24,69,0
58194,11.34,male,yes,47,60,0
58195,56.23,female,no,43,74,0
58196,32.17,male,no,33,34,0
58197,49.77,male,no,38,67,0
58198,33.59,female,no,15,88,0
58199,77.74,male,no,33,52,1
58200,47.82,male,no,16,78,0
58201,18.24,male,yes,25,54,0
58202,91.44,male,yes,21,89,0
58203,43.72,male,no,17,42,0
58204,34.7,female,yes,27,52,0
58205,53.82,female,no,28,42,0
58206,41.73,male,no,21,55,0
58207,36.02,female,yes,20,76,0
58208,53.29,male,yes,38,55,0
58209,54.35,male,yes,8,76,0
58210,35.47,male,no,10,66,0
58211,48.2,male,no,8,73,0
58212,37.07,male,no,21,54,0
58213,29.65,male,no,46,72,0
58214,53.72,male,no,29,28,1
58215,37.4,female,yes,39,69,0
58216,106.6,female,no,19,17,0
58217,50.08,male,yes,37,58,0
58218,54.75,male,yes,33,47,1
58219,35.69,male,yes,34,54,0
58220,33.76,male,no,25,43,0
58221,53.49,female,no,16,83,0
58222,28.96,male,no,36,56,0
58223,23.36,male,no,31,80,0
58224,67.03,male,no,29,80,0
58225,78.04,male,yes,37,54,0
58226,51.76,male,no,26,48,0
58227,48.36,male,no,18,34,0
58228,31.02,male,yes,19,51,0
58229,37.37,female,yes,13,50,0
58230,24.01,male,no,29,60,0
58231,25.04,female,no,26,53,0
58232,48.96,female,no,19,75,0
58233,50.81,male,no,43,60,0
58234,38.12,female,yes,26,57,0
58235,35.06,female,yes,21,64,0
58236,23.5,female,no,32,71,0
58237,41.38,female,no,11,48,0
58238,68.57,female,yes,18,47,0
58239,34.78,male,no,26,60,0
58240,19.84,female,no,24,68,0
58241,34.86,female,yes,17,54,0
58242,13.49,male,no,28,41,0
58243,47.63,male,yes,15,78,0
58244,31.8,female,yes,35,44,0
58245,21.23,female,yes,38,83,0
58246,51.45,male,no,19,77,0
58247,2.07,female,yes,18,78,0
58248,1.33,female,yes,35,59,0
58249,36.41,female,yes,25,84,0
58250,59.48,female,yes,44,45,1
58251,29.94,female,no,31,49,1
58252,66.11,male,yes,23,85,0
58253,60.06,male,no,23,79,0
58254,32.73,female,no,38,36,0
58255,-3,male,no,20,61,0
58256,3.12,female,no,20,80,0
58257,39.77,female,no,42,75,0
58258,75.72,female,no,22,71,0
58259,73.13,male,yes,37,51,0
58260,58.81,female,yes,27,54,0
58261,48.58,male,no,11,55,1
58262,89.26,female,yes,32,55,0
58263,51.97,male,yes,31,61,0
58264,65.44,female,yes,33,84,0
58265,38.02,male,no,18,36,1
58266,24.05,female,no,24,71,0
58267,49.46,female,yes,26,49,0
58268,2.76,male,no,28,47,0
58269,54.38,female,no,47,58,1
58270,31.84,male,no,36,58,0
58271,53.37,female,yes,36,37,1
58272,44.04,female,no,15,42,0
58273,30.75,female,yes,18,36,0
58274,43.84,male,yes,16,59,0
58275,39.94,female,no,20,58,0
58276,27.92,female,no,23,63,0
58277,72.47,male,yes,37,57,0
58278,31.37,male,no,14,55,0
58279,39.16,male,yes,22,36,1
58280,25.01,female,yes,19,50,0
58281,65.55,male,no,25,22,1
58282,68.74,male,no,33,67,0
58283,34.84,male,yes,15,41,0
58284,83.41,male,no,41,41,0
58285,59.3,female,yes,28,56,0
58286,71.63,male,yes,23,51,0
58287,61.11,male,no,26,30,1
58288,55.92,male,no,29,45,0
58289,54.43,male,yes,28,39,0
58290,47.96,male,no,39,73,0
58291,61.9,female,no,17,67,0
58292,53.05,female,no,38,52,1
58293,76.78,male,yes,38,58,1
58294,69.43,female,yes,27,61,0
58295,50.77,male,no,17,68,0
58296,72.59,female,no,14,23,0
58297,55.99,female,yes,6,49,0
58298,34.09,male,no,37,27,1
58299,71.39,male,yes,15,61,0
58300,54.5,female,yes,27,79,0
58301,75.08,female,yes,8,54,0
58302,32.74,male,yes,22,68,0
58303,34.06,male,yes,25,65,0
58304,54.78,female,yes,15,76,0
58305,31.04,female,yes,25,61,0
58306,47,female,yes,17,97,0
58307,30.2,male,no,1,71,0
58308,52.43,female,no,-2,49,0
58309,19.74,male,no,12,61,0
58310,63.53,male,yes,33,47,1
58311,47.53,male,yes,21,81,0
58312,47.23,male,yes,29,61,0
58313,31.12,male,no,26,32,0
58314,32.94,female,yes,21,61,1
58315,47.74,female,no,15,82,0
58316,45.5,female,no,32,76,0
58317,33.81,female,no,30,74,0
58318,36.28,male,no,26,76,0
58319,5.19,male,no,28,64,0
58320,36.27,male,no,35,52,0
58321,36.93,female,no,28,60,0
58322,70.25,female,no,15,62,0
58323,67.25,male,yes,14,52,0
58324,79.46,male,yes,9,79,0
58325,39.95,male,yes,10,70,0
58326,41.15,male,yes,27,32,1
58327,78.14,female,yes,3,35,0
58328,39.64,female,no,18,70,0
58329,71.94,female,no,45,70,0
58330,59.5,male,no,28,38,1
58331,10.27,male,no,39,40,0
58332,59.29,female,yes,32,45,0
58333,35.74,male,yes,19,29,0
58334,33.71,female,yes,21,64,0
58335,45.74,female,no,22,45,0
58336,34.91,female,yes,33,33,0
58337,46.45,female,no,22,26,0
58338,79.52,female,yes,29,33,1
58339,46.64,male,no,14,70,0
58340,46.04,female,no,25,43,0
58341,50.46,male,no,24,56,0
58342,40.63,male,no,36,50,1
58343,19.78,female,no,22,49,0
58344,42.64,male,yes,17,53,0
58345,49.94,female,no,4,32,1
58346,23.39,female,yes,18,52,0
58347,2.4,male,yes,41,76,0
58348,37.16,male,yes,18,60,0
58349,15.72,female,no,32,36,0
58350,46.43,female,yes,18,57,0
58351,24.8,female,yes,10,84,0
58352,44.42,female,yes,41,80,0
58353,34.9,male,yes,28,65,0
58354,37.78,female,yes,31,58,0
58355,53.05,male,no,32,76,0
58356,3.07,male,no,22,75,0
58357,27.91,female,yes,35,72,0
58358,15.98,female,yes,24,82,0
58359,27.27,male,no,24,42,0
58360,44.7,male,yes,15,59,0
58361,36.24,female,no,23,81,0
58362,57.78,male,yes,15,82,0
58363,56.59,female,yes,24,45,1
58364,16.55,male,no,6,50,0
58365,51.25,female,no,10,65,0
58366,63.74,female,yes,26,109,0
58367,39.71,female,no,40,80,0
58368,33.26,male,yes,11,47,0
58369,55.58,male,no,37,42,0
58370,48.91,male,no,27,57,0
58371,88.13,male,yes,26,56,0
58372,16.39,male,yes,28,49,1
58373,15.23,female,no,8,68,0
58374,45.04,male,no,32,61,0
58375,22.39,female,yes,15,65,0
58376,34.59,female,no,14,54,0
58377,16.38,female,yes,23,64,0
58378,61.18,male,no,30,47,0
58379,24.84,female,yes,36,34,1
58380,18.07,male,no,30,57,0
58381,14.2,male,no,20,75,0
58382,35.81,male,yes,47,58,1
58383,72.61,male,yes,39,61,0
58384,37.89,male,no,24,58,0
58385,23.11,male,no,36,22,0
58386,39.95,female,yes,36,60,0
58387,27.23,female,yes,24,58,0
58388,24.82,female,yes,9,49,0
58389,43.37,male,yes,19,57,0
58390,22.25,male,yes,34,40,0
58391,23.53,female,yes,46,54,0
58392,59.68,female,no,23,51,0
58393,51.43,female,no,35,68,0
58394,18.96,male,no,30,74,0
58395,75.88,male,yes,15,78,0
58396,53.91,male,no,25,43,1
58397,23.16,female,no,23,72,0
58398,52.73,male,yes,14,72,0
58399,54.57,male,no,12,72,0
58400,-2.42,female,no,14,79,0
58401,36.81,female,no,36,90,0
58402,38.83,male,yes,5,62,0
58403,34.44,male,no,26,73,0
58404,55.59,male,no,32,50,1
58405,27.65,female,no,13,63,0
58406,15.75,male,no,38,58,0
58407,35.61,female,yes,33,35,0
58408,11.28,male,no,7,59,0
58409,29.8,male,yes,29,42,0
58410,11.33,male,yes,12,36,0
58411,42.77,male,no,41,42,1
58412,51.46,female,yes,28,63,0
58413,40.59,male,no,20,84,0
58414,64.01,female,no,21,68,0
58415,56.4,male,no,12,52,0
58416,57.44,female,no,25,40,0
58417,47.81,male,no,23,45,1
58418,34.09,female,no,33,14,1
58419,38.86,female,yes,11,61,0
58420,43.76,male,yes,35,54,0
58421,28.85,male,yes,28,65,0
58422,17.19,male,yes,39,67,0
58423,20.9,male,no,38,74,0
58424,24.28,female,yes,38,38,0
58425,19.8,male,no,40,39,0
58426,52.01,female,yes,30,80,0
58427,44.53,male,no,33,64,0
58428,55.5,female,no,12,58,0
58429,65,female,no,31,36,0
58430,45.3,female,no,39,43,0
58431,56.37,female,yes,17,57,0
58432,83.79,male,yes,45,26,1
58433,78.67,male,yes,24,33,1
58434,71.39,female,no,22,43,1
58435,6.38,female,no,18,55,0
58436,74.66,male,yes,28,44,1
58437,14.49,female,yes,16,48,0
58438,8.2,female,yes,36,50,0
58439,15.31,male,yes,40,60,0
58440,59.79,female,no,40,45,1
58441,30.06,female,yes,36,34,0
58442,99.16,male,yes,39,41,0
58443,3.42,male,no,38,35,0
58444,48.49,male,yes,22,65,0
58445,54.84,male,no,36,32,0
58446,47.78,female,no,28,66,0
58447,39.61,male,yes,33,67,0
58448,62.1,female,no,30,64,0
58449,70.15,female,no,28,66,0
58450,43.7,male,yes,9,61,0
58451,26.11,female,yes,31,50,1
58452,84.61,male,yes,47,64,0
58453,49.56,female,yes,37,56,0
58454,51.02,male,yes,32,42,1
58455,35.44,male,no,36,81,0
58456,50.43,female,no,30,76,0
58457,26.77,male,no,34,46,0
58458,89.31,female,yes,3,79,0
58459,57.52,female,yes,38,55,1
58460,29.75,female,yes,31,72,0
58461,38.95,male,no,36,73,0
58462,48.82,female,no,26,77,0
58463,61.26,female,no,12,56,0
58464,66.5,female,yes,33,30,1
58465,43.71,female,no,33,51,0
58466,41.39,female,yes,35,75,0
58467,40.79,male,no,24,48,0
58468,62.53,male,yes,50,29,1
58469,14.22,male,no,14,64,0
58470,37.86,male,no,36,21,1
58471,4.45,female,no,25,86,0
58472,46.93,female,no,11,66,0
58473,69.87,female,no,16,79,0
58474,49.5,male,yes,23,90,0
58475,24.19,female,yes,33,74,0
58476,56.08,female,yes,25,45,0
58477,38.49,male,no,27,74,0
58478,55.19,male,yes,16,24,0
58479,31.39,female,yes,23,61,0
58480,37.72,female,yes,17,60,0
58481,82.51,male,yes,5,59,0
58482,42.37,female,no,12,72,0
58483,33.12,female,no,14,68,0
58484,63.37,female,no,50,57,0
58485,21.95,male,no,30,48,1
58486,51.16,male,no,22,62,0
58487,1.55,male,no,29,76,0
58488,57.66,female,no,14,86,0
58489,72.97,female,no,37,52,0
58490,73.11,male,yes,17,69,0
58491,31.26,male,no,36,51,0
58492,17.72,female,yes,27,60,0
58493,48.95,female,yes,32,48,0
58494,39.96,male,no,33,62,0
58495,49.66,male,yes,11,70,0
58496,39.85,female,no,31,42,0
58497,79.32,female,yes,40,75,0
58498,38.48,male,yes,27,42,0
58499,82.46,female,no,32,56,1
58500,52,male,yes,42,79,0
58501,26.61,male,yes,27,55,0
58502,60.68,female,yes,14,41,0
58503,20.01,female,yes,3,74,0
58504,39.1,male,yes,27,54,0
58505,12.57,female,no,28,74,0
58506,30.76,female,no,32,22,0
58507,56.66,female,yes,38,73,0
58508,60.33,female,no,15,65,0
58509,30.49,male,yes,31,60,1
58510,53.55,female,yes,21,35,1
58511,71.51,male,no,27,93,0
58512,72.29,male,no,32,52,1
58513,42.37,male,no,20,44,0
58514,71.35,female,no,8,58,0
58515,79.58,male,yes,15,39,1
58516,38.73,female,no,20,33,0
58517,58.82,female,yes,49,51,1
58518,47.68,male,no,35,81,0
58519,56.06,male,yes,37,74,0
58520,53.45,female,yes,41,63,0
58521,38.65,female,no,30,62,0
58522,67.12,male,no,17,73,0
58523,34.2,male,yes,16,68,0
58524,65.03,male,yes,29,54,0
58525,51.45,female,no,39,84,0
